sadness,worry,surprise,love,happiness,content
0,0,0,0,1,1064 438 3659 251 928 605 928 2118 2118 928 510 908 438 1028 928 2118 2017 928 419 438 251 1064 251 362 908 643 928 362 2118 2017 928 784 438 1028 928 
0,0,1,0,0,928 251 2118 2118 438 419 928 928 4995 46 438 2118 4995 46 438 2118 2118 411 419 510 928 908 908 1008 1064 438 438 362 784 438 1028 928 2118 2017 2118 605 46 908 908 419 2118 2118 2017 928 2017 928 510 2118 419 2118 510 251 1064 419 2017 1064 2017 908 1008 510 928 846 438 784 784 928 251 362 2118 
0,0,0,1,0,784 1901 928 928 908 251 362 928 251 2118 438 362 1008 438 251 2118 2017 928 355 46 419 251 438 411 928 510 438 784 2118 846 
0,0,0,0,1,355 928 419 3659 928 908 908 1064 438 438 362 908 46 846 643 2118 2017 928 251 
0,0,0,1,0,784 251 419 2118 2017 510 438 46 1064 2017 2118 2017 928 2017 510 784 251 419 438 438 1064 908 928 1028 928 362 928 784 438 2118 2017 2118 908 438 438 643 419 908 438 2118 438 1901 1901 46 251 411 438 46 908 362 908 438 1028 928 2118 438 2118 928 419 2118 2118 2118 2017 438 46 1064 2017 2017 2118 2118 605 355 2118 908 1008 251 846 
0,0,1,0,0,251 2118 908 928 2118 510 251 2017 928 1008 2118 2202 46 419 2118 411 438 251 362 928 510 251 1064 411 2017 1008 510 928 1008 438 46 510 1028 362 928 438 419 251 928 1028 928 510 1028 908 355 908 928 438 251 2118 2017 928 2017 438 251 928 
0,0,1,0,0,2118 2118 2017 928 46 2017 2017 2017 1064 
0,0,0,0,1,2118 2017 928 510 1064 928 846 438 784 928 419 2118 438 1008 438 46 411 2017 928 251 419 1008 438 46 510 2118 908 419 2017 438 411 2202 908 2202 1901 419 411 928 510 1008 438 46 411 908 908 2017 1028 928 1901 46 251 2118 2017 928 1008 510 928 419 438 784 46 846 2017 1901 46 251 
0,0,0,1,0,928 846 438 1028 928 510 251 1064 1901 510 438 784 908 438 1028 928 908 1008 355 46 2118 419 908 1064 2017 2118 908 1008 419 2118 510 928 419 419 1901 46 908 411 928 928 643 928 251 362 251 510 251 846 928 
0,1,0,0,0,362 251 438 2118 1901 928 928 908 908 643 928 1064 928 2118 2118 251 1064 46 605 
0,1,0,0,0,2202 928 510 419 928 1008 355 2118 928 419 1064 928 2118 355 2118 355 1008 2118 846 643 419 908 908 2118 2017 928 2118 784 928 928 2118 2118 438 251 438 1901 1064 510 908 846 251 2118 2017 928 419 46 784 784 928 510 2118 438 643 928 928 605 2118 2017 928 784 251 362 784 438 419 4995 46 2118 438 928 419 411 1008 355 438 438 1064 2118 
0,0,0,0,1,908 928 510 251 251 1064 2118 438 605 908 1008 419 411 928 928 2118 846 2017 908 362 438 1901 784 251 928 438 251 1064 46 2118 510 1008 1008 419 
1,0,0,0,0,2118 2017 251 643 1008 438 46 362 362 908 438 1028 2118 438 846 251 2118 411 2118 46 784 784 784 355 2118 411 784 846 510 419 2017 419 2118 908 908 419 846 643 
0,0,0,1,0,362 2118 846 2017 928 362 419 846 2017 438 438 908 2017 2118 928 2118 251 362 784 2118 643 251 1064 2017 46 1064 928 362 46 784 605 2118 2017 46 510 2118 419 
0,0,0,0,1,46 419 2118 1064 438 2118 355 846 643 1901 510 438 784 411 438 510 643 251 1064 438 46 2118 784 1901 928 928 908 251 1064 605 510 928 2118 2118 1008 1064 438 438 362 411 438 510 643 2118 
0,0,0,1,0,438 908 908 438 411 251 1064 605 928 510 2118 2017 419 2017 928 419 928 1064 46 1008 419 846 438 46 908 362 355 928 419 2017 1901 2118 1008 355 46 2118 411 438 510 2118 2017 1901 438 908 908 438 411 251 1064 510 928 1064 510 362 908 928 419 419 
0,0,1,0,0,2118 846 2017 251 1064 46 605 438 251 362 438 908 908 2017 438 46 419 928 1008 908 251 46 362 1008 643 643 419 2017 419 251 2118 
0,0,0,0,1,251 928 928 362 355 928 510 2017 46 1064 251 362 784 1064 438 251 1064 2118 438 846 784 605 2118 438 362 1008 
0,0,0,0,1,355 928 46 2118 1008 411 928 411 908 908 411 438 510 643 438 251 2118 2017 2118 784 784 419 411 928 928 2118 362 510 928 784 419 
0,1,0,0,0,2017 2118 2118 605 2118 411 2118 605 846 846 438 784 438 3659 2118 2017 419 419 411 2017 2118 2017 605 605 928 251 419 411 2017 928 251 2017 1028 928 251 438 784 438 362 928 908 419 
0,0,0,0,1,419 438 251 1008 928 2017 411 928 908 908 362 928 362 908 251 928 419 251 2017 438 46 510 419 2118 2017 2118 419 510 846 2017 2118 928 846 2118 46 510 928 1901 438 510 1008 438 46 438 2017 411 928 908 908 784 784 784 2118 2017 2118 846 438 1901 1901 928 928 419 438 46 251 362 419 908 643 928 1064 438 438 362 362 928 
0,0,0,1,0,355 438 355 355 1008 908 908 928 411 1008 438 46 510 908 419 510 438 1064 928 510 419 846 510 605 438 438 908 419 251 438 411 784 1008 908 908 2118 784 928 1901 1028 928 438 438 362 411 438 510 643 
0,0,0,1,0,2017 1028 928 2118 2017 928 438 355 2118 2017 419 419 251 846 928 362 1008 2118 846 251 251 438 2118 355 928 355 928 2118 2118 928 510 
1,0,0,0,0,846 928 846 2118 438 251 419 2017 438 2118 2017 2118 2118 605 355 2118 908 1008 784 3659 1901 196 784 419 419 411 438 510 643 251 1064 605 438 908 928 
0,0,0,0,1,438 251 928 419 438 784 928 605 438 419 2118 1028 928 1901 1901 510 784 2118 438 251 251 438 411 355 846 643 2118 438 2118 2017 928 605 251 928 419 928 1008 1008 1901 438 510 355 251 643 2017 438 908 362 1008 438 251 362 1008 
0,1,0,0,0,908 251 643 438 908 908 928 355 251 438 438 438 362 438 251 2118 643 251 438 411 411 2017 1008 846 908 846 643 438 251 411 928 928 2118 928 846 643 784 251 46 908 908 251 643 510 251 362 2118 362 438 928 419 251 2118 510 46 251 419 438 419 362 
1,0,0,0,0,784 1008 2017 928 362 419 643 908 908 251 1064 784 928 643 928 928 605 419 251 928 928 3659 251 1064 251 362 2118 2017 251 643 784 1008 355 438 1008 1901 510 928 251 362 1901 928 908 908 419 908 928 928 605 1064 510 928 2118 
0,0,0,0,1,928 784 1008 419 846 2017 411 251 362 2118 2118 2017 251 643 419 908 362 1008 355 46 784 784 928 510 1901 438 510 419 46 510 928 
1,0,0,0,0,846 2017 510 419 2118 251 928 643 251 1064 2017 2118 438 438 510 908 438 1028 928 438 605 928 1008 438 46 1064 928 2118 2118 438 510 928 908 196 419 438 784 928 2017 438 411 438 251 2118 2017 928 411 928 928 643 928 251 362 
1,0,0,0,0,419 438 251 438 251 928 510 1064 2118 2017 2118 419 2118 2017 928 846 510 3659 1008 605 510 2118 411 419 1901 438 510 355 46 2118 510 928 419 438 251 419 251 846 908 46 362 928 4995 46 438 2118 1901 46 908 908 419 846 2017 928 362 46 908 928 4995 46 438 2118 784 605 4995 46 438 2118 2118 510 1028 928 908 908 251 1064 411 2118 2017 2017 419 362 46 1064 2017 2118 928 510 4995 46 438 2118 438 438 2118 438 438 908 
0,0,1,0,0,251 846 846 846 846 438 908 908 928 411 2017 2118 419 2118 846 251 2118 1064 928 2118 438 251 2118 438 355 928 355 438 438 251 2118 2017 419 438 251 928 
0,0,0,0,1,251 928 411 419 46 605 928 510 251 2118 46 510 908 2118 438 251 1064 2017 2118 
1,0,0,0,0,784 196 784 908 908 251 2017 362 928 510 2118 2017 2118 419 2202 46 419 2118 362 419 2118 46 510 355 251 1064 2017 928 846 438 1901 1901 928 928 846 438 251 251 438 419 419 928 46 510 251 784 928 2202 46 419 2118 362 928 362 908 2118 2118 908 928 
0,0,1,0,0,2118 419 2017 46 784 362 2118 438 362 1008 419 2118 251 1064 2017 2118 2118 2017 928 510 928 411 419 908 1064 2017 2118 251 251 1064 251 362 251 438 411 2118 419 2017 46 784 362 
0,0,0,1,0,2118 605 1008 908 928 643 251 438 411 2017 2017 510 419 
0,1,0,0,0,2017 928 510 784 438 510 510 251 928 928 2017 1028 928 251 438 2118 846 928 362 784 419 419 605 928 251 362 928 510 46 2118 1008 438 46 411 928 510 928 846 908 438 419 928 510 2118 438 2017 784 438 411 510 928 1008 438 46 2017 438 908 362 251 1064 46 605 
0,0,0,1,0,908 438 510 438 438 362 784 438 510 251 251 1064 2118 419 510 251 251 1064 2017 928 510 928 
0,1,0,0,0,846 251 251 438 2118 1064 438 846 251 251 438 2118 510 928 1901 46 419 928 362 2118 438 1901 928 928 908 2118 2017 928 605 251 
0,1,0,0,0,928 196 2118 438 251 411 438 251 2118 251 1008 438 251 928 1064 1028 928 605 438 438 510 928 510 251 928 510 928 1008 928 419 2202 510 355 510 928 643 
0,0,0,1,0,510 251 784 438 251 362 355 46 2118 908 438 510 510 251 928 643 928 908 908 1008 419 419 928 196 1008 784 784 
0,0,0,0,1,643 928 928 928 928 928 1008 1008 1901 438 510 46 846 908 928 251 251 1064 46 510 510 438 438 784 419 362 2017 2118 438 46 2118 2017 928 438 2118 2017 928 510 362 1008 784 605 46 362 362 251 2118 411 510 2118 928 784 928 355 846 643 
0,0,1,0,0,1008 251 362 438 510 419 2017 2118 2118 928 251 2017 510 362 411 2017 1008 846 251 2118 510 928 908 510 362 438 605 908 1008 1064 510 928 2118 784 46 419 846 908 643 928 2118 2017 419 
1,0,0,0,0,784 846 2017 928 908 908 928 411 928 355 928 510 928 928 251 2118 2017 928 510 928 251 362 251 928 1028 928 510 2118 1064 438 438 362 2118 784 928 438 46 510 510 928 846 438 46 510 419 928 419 419 784 908 908 846 908 784 419 438 510 1008 438 46 846 251 1064 928 2118 2118 2118 1008 251 1028 438 908 1028 928 362 46 2118 2118 2017 2118 419 784 438 510 928 
0,0,1,0,0,1008 438 46 362 438 251 2118 908 438 1028 928 784 928 251 1008 784 438 510 928 
0,0,1,0,0,411 2017 928 251 362 2017 928 846 643 411 908 908 2118 2017 928 1064 510 1064 928 784 251 1064 928 2118 2017 928 510 928 419 643 1008 438 46 
0,0,1,0,0,908 784 438 419 2118 2118 784 928 2118 438 419 1008 438 438 362 1008 928 2118 438 784 1008 2118 411 784 46 908 2118 438 251 419 908 908 784 419 419 784 1008 2118 411 928 928 605 419 
0,0,1,0,0,846 251 46 355 928 908 928 1028 928 2118 2017 928 510 846 2017 2118 928 846 2118 411 2017 438 605 908 251 251 928 362 2118 510 355 908 846 643 605 510 438 784 928 251 362 928 251 2118 2017 419 419 784 908 908 2118 438 411 251 411 438 251 251 251 2118 928 510 251 2118 438 251 908 605 510 3659 928 251 362 928 1028 928 510 1008 438 251 928 411 2017 438 411 908 643 419 784 605 2202 438 1064 419 
0,0,1,0,0,251 928 419 643 411 411 411 411 2118 2017 419 784 362 928 784 928 510 928 908 3659 928 2017 1028 928 2118 438 2118 643 928 362 438 411 251 784 1008 355 46 908 908 928 2118 251 355 438 510 362 2118 438 438 2017 928 510 928 419 419 438 784 251 1008 784 928 784 438 510 928 419 46 605 2118 2017 928 510 928 
1,0,0,0,0,251 846 2017 251 2118 928 362 1008 419 2118 784 419 438 438 438 438 362 419 605 605 438 251 2118 928 362 2118 2017 2118 2118 2017 2118 419 411 2017 2118 2017 928 908 438 438 643 419 908 643 928 355 2118 411 2017 928 784 1064 928 419 1064 438 251 928 
0,0,1,0,0,846 438 510 510 46 605 2118 2202 928 908 908 1008 4995 46 438 2118 846 251 2118 908 1028 928 4995 46 438 2118 908 784 438 2017 251 362 355 2118 411 438 438 438 438 411 411 411 846 2017 784 1008 1901 438 438 2118 2017 46 510 510 1008 411 2118 2017 2118 2017 2118 605 908 419 2118 928 510 784 1064 438 251 1064 2118 438 355 908 928 928 362 2118 438 362 928 2118 2017 
0,0,0,0,1,928 411 438 510 643 1901 510 438 784 1901 2118 908 438 438 643 419 510 2118 2017 928 510 1064 438 438 362 419 2118 251 1064 2017 2118 251 2118 2017 928 1064 605 605 908 928 
0,1,0,0,0,438 510 251 251 1064 2118 411 928 928 605 908 928 784 355 2118 419 251 928 928 3659 1008 2118 438 362 1008 
0,0,0,0,1,1008 2118 2017 928 2118 2017 355 928 411 2118 2017 1008 438 46 605 605 1008 2118 510 510 419 1008 2118 411 510 605 419 
1,0,0,0,0,784 251 1901 908 928 362 251 784 1008 419 419 419 419 251 2118 438 251 2118 2118 928 784 605 2118 438 251 438 46 419 510 928 2017 2118 2118 605 1901 1901 784 784 510 
0,0,0,0,1,411 928 928 2118 928 1028 2017 928 908 605 1901 46 908 908 1008 419 2017 510 251 643 419 908 438 251 1064 928 510 2118 411 928 928 2118 510 908 908 251 2118 
0,1,0,0,0,2118 2017 251 643 1028 928 1901 438 510 1064 438 2118 2118 928 251 2118 438 784 928 251 2118 438 251 419 438 784 928 605 928 438 605 908 928 438 251 784 1008 1028 362 928 438 
1,0,0,0,0,510 411 510 1064 438 928 419 784 928 928 2017 355 355 419 2118 643 643 251 355 46 643 419 438 419 419 784 643 419 46 419 2017 928 510 419 411 438 251 2118 355 928 355 908 928 2118 438 1028 419 2118 46 784 605 419 2118 510 2118 2118 438 784 846 438 3659 2017 1028 928 419 438 784 928 2118 2017 251 1064 2118 438 362 438 
0,0,1,0,0,510 438 251 251 510 928 846 643 908 928 419 419 362 46 362 928 1008 438 46 362 362 251 2118 928 1028 928 251 419 1008 355 1008 928 
1,0,0,0,0,411 510 928 362 2118 2017 2118 419 419 438 419 362 
1,0,0,0,0,510 1064 784 928 2118 438 2017 928 908 908 419 438 46 251 362 2118 510 846 643 1901 510 438 784 2017 510 419 2118 438 605 2017 928 510 438 46 251 1064 419 362 928 908 1008 928 362 1901 510 438 784 2202 46 251 928 251 362 2118 438 2202 46 908 1008 2017 2118 419 605 510 928 2118 2118 1008 355 362 
0,0,0,0,1,2017 438 2118 438 438 2118 784 1008 605 510 251 2118 419 1901 928 411 362 1008 419 1064 438 510 928 362 1008 1901 438 510 2118 2017 928 438 510 419 643 510 2118 928 196 2017 355 2118 438 251 2017 2118 2118 605 2118 46 784 355 908 510 846 438 784 196 2017 2118 605 2017 1064 908 
0,1,0,0,0,355 908 908 1008 510 1008 846 1008 510 46 419 908 928 419 928 1064 928 2118 846 928 908 908 605 2017 438 251 928 411 2118 2017 355 928 2118 2118 928 510 846 784 928 510 438 251 2118 1008 438 46 510 605 846 2118 46 510 928 419 510 928 510 928 908 355 362 4995 46 908 2118 1008 846 438 784 605 510 928 362 2118 438 2118 2017 438 419 928 2118 2017 2118 908 928 1008 2118 438 438 643 
0,0,0,1,0,2202 510 438 355 928 510 419 438 251 438 438 362 908 46 846 643 2118 2118 2017 928 419 928 510 1028 846 928 419 2118 438 784 438 510 510 438 411 411 419 2017 846 438 46 908 362 419 928 928 1008 438 46 1064 46 1008 419 438 251 1008 438 46 510 1028 846 2118 438 251 
0,0,1,0,0,2118 908 643 251 1064 2118 438 419 784 438 251 784 419 251 2118 411 2118 2118 928 510 419 419 438 784 251 46 2118 928 419 1064 438 
0,1,0,0,0,846 643 2118 438 438 643 1008 438 2118 438 784 438 510 510 438 411 196 605 928 846 2118 251 1064 419 438 784 928 510 251 251 362 251 438 419 46 251 419 2017 251 928 
0,1,0,0,0,438 784 928 908 2118 438 251 2017 2017 438 411 846 438 438 908 438 643 419 438 1901 438 510 1008 438 46 510 2017 928 362 2202 46 419 2118 908 1008 362 438 411 251 251 362 605 46 2118 846 928 438 251 2118 2118 2017 2118 419 2017 438 46 908 362 2017 928 928 605 2118 2017 928 419 411 928 908 908 251 1064 362 438 411 251 1901 928 928 908 510 928 908 908 1008 355 362 
1,0,0,0,0,3659 846 2017 419 251 1064 411 2017 928 251 251 251 605 846 643 928 362 46 605 784 1008 846 908 908 908 419 2118 251 1064 2017 2118 362 362 251 2118 643 251 438 411 419 2017 928 411 419 2118 908 643 251 1064 2118 438 784 928 251 362 908 643 928 2118 438 2118 908 908 1008 362 362 251 2118 251 419 411 928 510 510 
0,0,0,1,0,510 438 438 438 438 438 643 928 908 419 2118 928 251 2118 438 2118 2017 928 1008 419 2118 438 605 784 1008 355 438 510 362 46 784 2017 2017 2017 438 411 411 419 1008 438 46 510 362 1008 1901 251 419 2017 928 362 846 510 1008 251 1064 355 438 46 2118 510 438 908 362 2017 196 196 
0,0,1,0,0,1064 2017 2118 419 510 928 908 908 1008 2017 438 2118 2118 438 362 1008 908 510 928 362 1008 251 362 2118 419 251 438 2118 928 1028 928 251 251 438 438 251 1008 928 2118 411 251 2118 846 928 411 2118 928 510 
0,0,0,0,1,908 784 438 419 2118 362 438 251 928 411 2118 2017 784 1008 1901 510 419 2118 362 1008 2118 2118 2017 928 419 605 784 419 419 928 362 2118 2017 419 605 908 846 928 2017 928 251 2017 928 362 928 362 2118 438 438 510 2118 438 908 908 251 419 2118 438 846 908 438 419 928 362 438 411 251 846 419 362 928 643 928 251 2118 
0,0,0,0,1,1901 438 510 1064 438 2118 2017 1028 928 908 46 784 605 251 362 605 251 846 2118 251 784 1008 1901 510 362 1064 928 1901 510 438 784 908 419 2118 251 1064 2017 2118 1008 
0,0,0,0,1,438 2118 2118 438 1064 438 419 2017 438 605 605 251 1064 411 2118 2017 411 1901 928 362 438 411 251 2118 438 928 419 846 438 419 643 251 928 411 784 1008 362 1008 411 419 1064 438 251 1064 2118 438 411 928 908 908 
0,0,0,1,0,1901 1901 846 908 419 2017 908 928 1008 1008 438 46 510 928 784 3659 251 1064 419 908 846 928 419 1901 419 2017 928 411 419 784 362 928 1901 438 510 1008 438 46 2017 251 643 1008 438 46 1901 438 510 928 1028 928 510 1008 2118 2017 251 1064 251 438 411 2017 1028 928 1901 846 928 1901 438 510 2118 2017 928 846 2017 510 846 2118 928 510 
0,1,0,0,0,2017 2118 411 419 251 362 2118 419 355 928 846 46 419 928 784 419 419 928 362 2118 438 438 784 251 1008 908 928 1064 419 928 419 419 438 251 419 510 928 846 928 251 2118 908 1008 
0,0,1,0,0,355 928 846 1028 419 1901 2118 1901 438 438 362 411 251 251 928 510 1901 2118 1901 438 438 362 355 46 2118 251 438 2118 2118 2017 419 411 928 928 643 251 928 251 362 908 908 355 928 2118 2118 
0,0,0,1,0,784 419 784 438 784 411 2017 2017 2017 1064 928 362 438 928 419 251 2118 784 2118 2118 928 510 1008 438 46 411 928 419 438 784 928 908 362 1008 1008 438 46 
0,0,0,0,1,784 846 2017 928 908 784 643 251 1064 2017 2118 438 438 362 784 438 510 251 251 1064 438 2118 2017 251 1064 251 605 510 2118 846 46 908 510 784 928 928 2118 251 1064 605 928 438 605 908 928 251 362 2017 1028 251 1064 362 510 251 643 419 2118 2017 419 928 1028 928 251 251 1064 411 2017 2118 510 928 1008 438 46 362 438 251 1064 411 2118 2017 1008 438 46 510 438 251 362 1008 
0,0,0,1,0,1008 419 419 2118 928 510 2202 46 419 2118 846 908 908 928 362 419 2017 928 419 438 1901 1901 846 908 908 1008 251 908 355 438 510 438 438 643 419 908 643 928 251 251 251 362 438 419 928 510 928 1064 928 2118 2118 251 1064 251 928 411 846 438 46 419 251 2118 438 362 1008 251 362 2118 2017 419 438 251 928 419 1064 510 908 
1,0,0,0,0,928 419 2118 928 510 362 1008 1901 510 928 251 362 438 1901 784 251 928 411 419 2118 2017 510 438 411 251 438 1901 1901 2017 419 2017 438 510 419 928 419 908 438 510 510 1008 362 510 438 1028 928 605 419 2118 46 419 1064 251 438 510 251 1064 46 419 419 1064 251 908 251 1064 1901 438 510 2017 784 2118 438 419 908 438 411 362 438 411 251 
0,0,0,0,1,251 419 2017 928 362 251 928 411 784 438 438 251 438 438 438 411 411 251 2118 2118 2017 928 251 928 196 2118 438 251 928 
0,0,1,0,0,251 928 1008 928 510 411 2118 2017 784 908 1008 
0,0,0,1,0,846 643 438 355 928 251 3659 784 355 908 46 928 251 438 2118 2017 928 510 251 928 411 419 1008 438 46 411 908 908 908 438 1028 928 2118 438 251 1064 2017 2118 419 
0,1,0,0,0,928 908 908 355 928 784 438 1028 251 1064 1901 510 438 784 419 2118 510 928 251 1064 2118 2017 2118 438 2017 1008 605 928 510 2118 510 438 605 2017 1008 605 2017 419 928 1901 438 510 846 2017 928 419 2118 355 846 643 419 2017 438 46 908 362 928 510 419 251 362 510 784 419 1901 438 510 2118 2017 928 251 928 196 2118 1901 928 411 411 928 928 643 419 928 1064 419 411 908 908 419 2118 1008 355 928 2017 251 362 
1,0,0,0,0,419 419 46 605 510 419 251 1064 908 1008 438 643 1008 438 510 605 438 419 419 355 908 1008 419 2118 908 908 362 510 46 251 643 1064 438 438 362 355 1008 928 419 419 46 846 643 2118 2017 438 46 1064 2017 
0,1,0,0,0,1064 438 2118 355 510 46 419 928 438 251 784 1008 1901 438 438 2118 438 46 2118 1901 251 438 411 2017 928 510 928 2118 2017 46 510 2118 419 
0,0,0,1,0,846 2017 908 908 1008 3659 2118 355 908 643 928 2118 2118 438 438 2017 362 251 2118 419 928 928 251 2118 2017 928 846 908 605 355 928 1901 438 510 928 2118 2017 438 46 1064 2017 605 510 928 2118 2118 1008 846 438 438 908 
0,0,0,1,0,2017 2118 2118 605 2118 411 2118 605 846 846 438 784 1064 1008 1008 1064 908 419 419 419 928 784 605 2118 1008 908 908 419 438 784 928 438 251 928 355 928 362 928 510 251 362 1901 928 2118 846 2017 784 928 251 438 2118 2017 928 510 
0,1,0,0,0,2017 438 643 928 362 438 251 2017 928 510 510 928 2118 251 928 510 419 
1,0,0,0,0,928 2202 46 419 2118 419 411 2118 2017 419 510 928 908 908 1008 419 362 846 438 784 784 928 510 846 908 
0,0,0,0,1,846 438 846 438 251 46 2118 1901 510 928 251 362 419 2017 438 46 908 362 2017 1028 928 419 2017 438 46 908 362 251 2118 784 2017 605 605 1008 1008 438 46 928 251 2202 438 1008 928 362 2118 846 438 419 784 2118 2017 438 46 1064 2017 2118 1901 46 908 908 643 928 2118 2017 2118 1008 438 46 419 928 928 251 362 2017 1028 1901 438 908 908 438 411 928 510 419 411 438 438 605 
0,0,0,1,0,784 46 510 362 928 928 643 784 928 2118 2017 784 2017 928 419 1901 510 438 784 411 2017 928 510 928 908 1028 928 2017 928 1064 438 928 419 846 908 46 355 355 251 1064 2118 2017 928 419 784 928 605 908 846 928 419 908 438 908 362 438 251 2118 1064 928 2118 2118 411 2118 2118 2118 928 510 
0,0,0,1,0,419 1064 438 251 1064 2118 438 355 928 251 928 196 419 251 362 1008 419 928 928 928 643 643 643 643 
0,1,0,0,0,928 2118 928 510 46 928 510 362 928 251 928 908 438 46 419 411 251 2118 2118 438 355 928 438 46 2118 2118 2118 2118 438 2118 419 2118 46 846 643 251 510 928 1028 419 251 1064 438 46 355 928 2118 2118 928 510 2017 1028 928 1064 510 928 928 251 362 510 1064 438 251 251 784 1008 2017 438 251 438 46 510 908 438 908 
